SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetAcc.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

61310	-0,063929547505484227	61310	120,01102397341319	61310	0,24893943499768995	61310	120	61310	-0,056155042773438746	61310	0	61310	0
61320	-0,051731951448319546	61320	120,01055913232877	61320	0,27579467497041243	61320	120	61320	-0,056155042773438746	61320	0	61320	0
61330	-0,063330652450448471	61330	120,00775157799681	61330	-0,13236497737523412	61330	120	61330	-0,056155042773438746	61330	0	61330	0
61340	-0,060213078480219465	61340	120,00707404281427	61340	0,067902433070104545	61340	120	61340	-0,056155042773438746	61340	0	61340	0
61350	-0,052300528562515262	61350	120,00481676921939	61350	0,62290952306748093	61350	120	61350	-0,056155042773438746	61350	0	61350	0
61360	-0,056577665771915586	61360	120,005379386314	61360	0,28417913133063111	61360	120	61360	-0,056155042773438746	61360	0	61360	0
61370	-0,05972882928115656	61370	120,00868317294774	61370	0,13019743110238791	61370	120	61370	-0,056155042773438746	61370	0	61370	0
61380	-0,064128518095932743	61380	120,00511494347836	61380	-0,35624841905682292	61380	120	61380	-0,056155042773438746	61380	0	61380	0
61390	-0,061523915407385728	61390	120,00639620237097	61390	-0,043224966951258423	61390	120	61390	-0,056155042773438746	61390	0	61390	0
61400	-0,066155217950125925	61400	120,00561837868486	61400	-0,41931498880211304	61400	120	61400	-0,056155042773438746	61400	0	61400	0
61410	-0,060699273510944438	61410	120,00853540372202	61410	0,39684283321742214	61410	120	61410	-0,056155042773438746	61410	0	61410	0
61420	-0,06803914929687449	61420	120,00948127497195	61420	-0,59909547834195853	61420	120	61420	-0,056155042773438746	61420	0	61420	0
61430	-0,063767130930768828	61430	120,00869496215476	61430	-0,18295394718474084	61430	120	61430	-0,056155042773438746	61430	0	61430	0
61440	-0,064719124785078533	61440	120,00649786082637	61440	-0,83252962427369481	61440	120	61440	-0,056155042773438746	61440	0	61440	0
61450	-0,053890725561834905	61450	120,0055989388341	61450	-0,1212665823875502	61450	120	61450	-0,056155042773438746	61450	0	61450	0
61460	-0,070938164116478269	61460	120,00382427513939	61460	-0,083983043868013085	61460	120	61460	-0,056155042773438746	61460	0	61460	0
61470	-0,051007909076935441	61470	120,00672978192755	61470	0,63870810710096171	61470	120	61470	-0,056155042773438746	61470	0	61470	0
61480	-0,062060860043975666	61480	120,00697539879467	61480	0,5513786942341421	61480	120	61480	-0,056155042773438746	61480	0	61480	0
61490	-0,061298293195427511	61490	120,00617091547083	61490	-0,24243908884050375	61490	120	61490	-0,056155042773438746	61490	0	61490	0
61500	-0,066867097960289515	61500	120,00546991869983	61500	-0,12533745036302935	61500	120	61500	-0,056155042773438746	61500	0	61500	0
61510	-0,057798159294068008	61510	120,00830620500167	61510	0,15299491581477442	61510	120	61510	-0,056155042773438746	61510	0	61510	0
61520	-0,062596349064889589	61520	120,00890204769952	61520	-0,31966132954084231	61520	120	61520	-0,056155042773438746	61520	0	61520	0
61530	-0,06517305115790796	61530	120,00598004145634	61530	-0,60701752480071514	61530	120	61530	-0,056155042773438746	61530	0	61530	0
61540	-0,0552470685838005	61540	120,00638991402769	61540	0,31307101036493823	61540	120	61540	-0,056155042773438746	61540	0	61540	0
61550	-0,063805252747745747	61550	120,00601925393391	61550	0,067253160102949308	61550	120	61550	-0,056155042773438746	61550	0	61550	0
61560	-0,060850217616093272	61560	120,00576874533527	61560	0,31498289395730195	61560	120	61560	-0,056155042773438746	61560	0	61560	0
61570	-0,062838266377762686	61570	120,00748278564696	61570	-0,12695096347298135	61570	120	61570	-0,056155042773438746	61570	0	61570	0
61580	-0,055406195979821389	61580	120,01044185128995	61580	0,51697374336118451	61580	120	61580	-0,056155042773438746	61580	0	61580	0
61590	-0,049908521560371739	61590	120,01019484659746	61590	0,44074145812364429	61590	120	61590	-0,056155042773438746	61590	0	61590	0
61600	-0,065856194483052091	61600	120,00630674859931	61600	0,32754119428263084	61600	120	61600	-0,056155042773438746	61600	0	61600	0
61610	-0,055843438339503053	61610	120,00765531003056	61610	0,1804475239880321	61610	120	61610	-0,056155042773438746	61610	0	61610	0
61620	-0,057632940254158063	61620	120,00754916723787	61620	0,33275398958410707	61620	120	61620	-0,056155042773438746	61620	0	61620	0
61630	-0,055750059895710372	61630	120,0068071592591	61630	0,28748542252940162	61630	120	61630	-0,056155042773438746	61630	0	61630	0
61640	-0,06280688218633565	61640	120,00727803617808	61640	-0,033102140802942576	61640	120	61640	-0,056155042773438746	61640	0	61640	0
61650	-0,057073449154302132	61650	120,00776858223222	61650	-0,19996902950534512	61650	120	61650	-0,056155042773438746	61650	0	61650	0
61660	-0,061537257524555369	61660	120,00652523194671	61660	0,22064429045425604	61660	120	61660	-0,056155042773438746	61660	0	61660	0
61670	-0,068718717441578245	61670	120,00533831676016	61670	-0,89068798857441744	61670	120	61670	-0,056155042773438746	61670	0	61670	0
61680	-0,061351271934291213	61680	120,00828332478424	61680	0,19487847237397388	61680	120	61680	-0,056155042773438746	61680	0	61680	0
61690	-0,057387258022849504	61690	120,00652444804895	61690	0,15242556497497836	61690	120	61690	-0,056155042773438746	61690	0	61690	0
61700	-0,056348594821964179	61700	120,00639733403868	61700	-0,28907935755599556	61700	120	61700	-0,056155042773438746	61700	0	61700	0
61710	-0,067763213865029537	61710	120,00472788927287	61710	0,045306011245761307	61710	120	61710	-0,056155042773438746	61710	0	61710	0
61720	-0,054264833821002043	61720	120,00553194280035	61720	0,085594065801562813	61720	120	61720	-0,056155042773438746	61720	0	61720	0
61730	-0,072469679670629186	61730	120,00421388077369	61730	-0,71319533385140643	61730	120	61730	-0,056155042773438746	61730	0	61730	0
61740	-0,06464869186238402	61740	120,00680221036282	61740	-0,0064586925814678064	61740	120	61740	-0,056155042773438746	61740	0	61740	0
61750	-0,059438885512468856	61750	120,00808785798591	61750	-0,19535934428872054	61750	120	61750	-0,056155042773438746	61750	0	61750	0
61760	-0,057653463272934684	61760	120,00853056547224	61760	0,18161353116009577	61760	120	61760	-0,056155042773438746	61760	0	61760	0
61770	-0,065760727981248379	61770	120,0063641173731	61770	-0,39791426133840135	61770	120	61770	-0,056155042773438746	61770	0	61770	0
61780	-0,06329416091628598	61780	120,0062074374262	61780	-0,28327015956849494	61780	120	61780	-0,056155042773438746	61780	0	61780	0
61790	-0,058247186237694537	61790	120,00650544056322	61790	-0,16399551785028169	61790	120	61790	-0,056155042773438746	61790	0	61790	0
61800	-0,063175069019687016	61800	120,00599246634113	61800	0,3142248129039808	61800	120	61800	-0,056155042773438746	61800	0	61800	0
61810	-0,058531222716021	61810	120,00662441914207	61810	0,15057393242243713	61810	120	61810	-0,056155042773438746	61810	0	61810	0
61820	-0,067468002882196	61820	120,00596932503375	61820	0,30406071361340248	61820	120	61820	-0,056155042773438746	61820	0	61820	0
61830	-0,064101483121037764	61830	120,00484219127111	61830	-0,39804740307767073	61830	120	61830	-0,056155042773438746	61830	0	61830	0
61840	-0,065023725609329938	61840	120,00513385328095	61840	-1,0184009502986471	61840	120	61840	-0,056155042773438746	61840	0	61840	0
61850	-0,061664702948651555	61850	120,00669312363567	61850	0,059866722816755646	61850	120	61850	-0,056155042773438746	61850	0	61850	0
61860	-0,071716214339202278	61860	120,00563786342708	61860	-0,33696842821783091	61860	120	61860	-0,056155042773438746	61860	0	61860	0
61870	-0,072763373543726653	61870	120,00511819269757	61870	0,24382564883911256	61870	120	61870	-0,056155042773438746	61870	0	61870	0
61880	-0,0616332578073084	61880	120,00776699183442	61880	0,0846522231254972	61880	120	61880	-0,056155042773438746	61880	0	61880	0
61890	-0,064977690251391038	61890	120,00640535923419	61890	-0,52928360800424568	61890	120	61890	-0,056155042773438746	61890	0	61890	0
61900	-0,06441712642890722	61900	120,00614236877276	61900	0,2208678166682212	61900	120	61900	-0,056155042773438746	61900	0	61900	0
61910	-0,074469116834162088	61910	120,00138482738363	61910	-1,1200340783494909	61910	120	61910	-0,056155042773438746	61910	0	61910	0
61920	-0,075332316056563611	61920	120,00160867456337	61920	-0,82742227315243011	61920	120	61920	-0,056155042773438746	61920	0	61920	0
61930	-0,076702222286132007	61930	120,00002816314033	61930	-0,41613785351187432	61930	120	61930	-0,056155042773438746	61930	0	61930	0
61940	-0,078407576134745111	61940	119,99691513596983	61940	-0,0647142012091649	61940	120	61940	-0,056155042773438746	61940	0	61940	0
61950	-0,10090473731060458	61950	119,99379373534876	61950	-0,082425379154859521	61950	120	61950	-0,056155042773438746	61950	0	61950	0
61960	-0,094297810298212756	61960	119,99355573583902	61960	0,44548222453377778	61960	120	61960	-0,056155042773438746	61960	0	61960	0
61970	-0,10997900901499937	61970	119,99746549426618	61970	-0,23173900837133893	61970	120	61970	-0,056155042773438746	61970	0	61970	0
61980	-0,10520967505159726	61980	119,99828983682932	61980	-0,068119999252436308	61980	120	61980	-0,056155042773438746	61980	0	61980	0
61990	-0,081182993702685086	61990	120,00619576949673	61990	1,3243714995002893	61990	120	61990	-0,056155042773438746	61990	0	61990	0
62000	-0,076257155164609111	62000	120,00706812277743	62000	0,47817486505479179	62000	120	62000	-0,056155042773438746	62000	0	62000	0
62010	-0,059416400451591134	62010	120,01061118298668	62010	-0,67080059590657992	62010	120	62010	-0,056155042773438746	62010	0	62010	0
62020	-0,042723228715833943	62020	120,01711053285354	62020	-0,317513735009897	62020	120	62020	-0,056155042773438746	62020	0	62020	0
62030	-0,053498954973806391	62030	120,01251253195289	62030	-0,72884980965622115	62030	120	62030	-0,056155042773438746	62030	0	62030	0
62040	-0,036225575970110779	62040	120,01504672194334	62040	-0,15173729335769137	62040	120	62040	-0,056155042773438746	62040	0	62040	0
62050	-0,048111324237127412	62050	120,01217838321747	62050	0,12039690972589145	62050	120	62050	-0,056155042773438746	62050	0	62050	0
62060	-0,055220932642299644	62060	120,0057681662028	62060	-0,99125462778029028	62060	120	62060	-0,056155042773438746	62060	0	62060	0
62070	-0,077564141506205136	62070	120,00536559189951	62070	-0,289010516558903	62070	120	62070	-0,056155042773438746	62070	0	62070	0
62080	-0,059765140230481829	62080	120,00352160578375	62080	0,11043067231039994	62080	120	62080	-0,056155042773438746	62080	0	62080	0
62090	-0,065795901310481172	62090	120,00520718169521	62090	1,1794952263813545	62090	120	62090	-0,056155042773438746	62090	0	62090	0
62100	-0,088883487202497433	62100	119,99862348084015	62100	-1,1696484637441926	62100	120	62100	-0,056155042773438746	62100	0	62100	0
62110	-0,0884118747874927	62110	120,00114408830255	62110	-0,649396038035057	62110	120	62110	-0,056155042773438746	62110	0	62110	0
62120	-0,085457812311602918	62120	120,00256077871586	62120	0,055612918943831913	62120	120	62120	-0,056155042773438746	62120	0	62120	0
62130	-0,074870949756925931	62130	120,00520494838104	62130	0,10075281841999814	62130	120	62130	-0,056155042773438746	62130	0	62130	0
62140	-0,081602380036525216	62140	120,00271812740908	62140	-1,2583006026106405	62140	120	62140	-0,056155042773438746	62140	0	62140	0
62150	-0,065067733714395712	62150	120,00715712212734	62150	1,0909934585262624	62150	120	62150	-0,056155042773438746	62150	0	62150	0
62160	-0,067914662775606191	62160	120,00712293065523	62160	0,070559179366217639	62160	120	62160	-0,056155042773438746	62160	0	62160	0
62170	-0,059413737225752605	62170	120,00797663379389	62170	0,602019124688141	62170	120	62170	-0,056155042773438746	62170	0	62170	0
62180	-0,055308068883664435	62180	120,00995090242294	62180	0,71183612846234223	62180	120	62180	-0,056155042773438746	62180	0	62180	0
62190	-0,054837662528111	62190	120,00770583122053	62190	-0,4165515989373868	62190	120	62190	-0,056155042773438746	62190	0	62190	0
62200	-0,065732683804791192	62200	120,00779659914076	62200	0,29918351445832891	62200	120	62200	-0,056155042773438746	62200	0	62200	0
62210	-0,061492430734094987	62210	120,0064185744934	62210	-1,1124857510105077	62210	120	62210	-0,056155042773438746	62210	0	62210	0
62220	-0,069589266711657313	62220	120,00933982809765	62220	0,99812891586398989	62220	120	62220	-0,056155042773438746	62220	0	62220	0
62230	-0,070041095538419987	62230	120,0032023525945	62230	-0,02262097213977457	62230	120	62230	-0,056155042773438746	62230	0	62230	0
62240	-0,077740893683878168	62240	120,00378873357457	62240	-0,95776416844300483	62240	120	62240	-0,056155042773438746	62240	0	62240	0
62250	-0,073730171634748667	62250	120,00635499726329	62250	0,280177601419175	62250	120	62250	-0,056155042773438746	62250	0	62250	0
62260	-0,06563889648307851	62260	120,004499866625	62260	-0,36942853522210567	62260	120	62260	-0,056155042773438746	62260	0	62260	0
62270	-0,077089630888357283	62270	120,00589603010839	62270	-0,24795132548539012	62270	120	62270	-0,056155042773438746	62270	0	62270	0
62280	-0,066543813671608026	62280	120,00201654128745	62280	-0,3750537134065246	62280	120	62280	-0,056155042773438746	62280	0	62280	0
62290	-0,063229187504285564	62290	120,00684057870151	62290	-0,4375426834098467	62290	120	62290	-0,056155042773438746	62290	0	62290	0
62300	-0,0833183925003842	62300	120,00341703696178	62300	-0,1520337084875083	62300	120	62300	-0,056155042773438746	62300	0	62300	0
62310	-0,073194800664130991	62310	120,00735575533336	62310	-0,92669834631078185	62310	120	62310	-0,056155042773438746	62310	0	62310	0
62320	-0,067473503047355943	62320	120,01025956740365	62320	1,0699878317296674	62320	120	62320	-0,056155042773438746	62320	0	62320	0
62330	-0,055019601105275977	62330	120,00665483614934	62330	0,87313458745675276	62330	120	62330	-0,056155042773438746	62330	0	62330	0
62340	-0,061140801686013872	62340	120,00872145762367	62340	0,088175873295399027	62340	120	62340	-0,056155042773438746	62340	0	62340	0
62350	-0,070748658729194253	62350	120,00642648714228	62350	0,70363048616706769	62350	120	62350	-0,056155042773438746	62350	0	62350	0
62360	-0,081710160530528084	62360	120,00128362367155	62360	-0,97188551256969458	62360	120	62360	-0,056155042773438746	62360	0	62360	0
62370	-0,075713185301359009	62370	120,00482688119048	62370	-0,17189795175191081	62370	120	62370	-0,056155042773438746	62370	0	62370	0
62380	-0,069842310350250014	62380	120,00270174893265	62380	0,04373221721176225	62380	120	62380	-0,056155042773438746	62380	0	62380	0
62390	-0,077403983272986573	62390	120,00326591715192	62390	-0,234914499570409	62390	120	62390	-0,056155042773438746	62390	0	62390	0
62400	-0,080812869597825257	62400	120,00361007761822	62400	0,77056429425545458	62400	120	62400	-0,056155042773438746	62400	0	62400	0
62410	-0,07645650993417	62410	120,00241587090376	62410	-1,6396633646892262	62410	120	62410	-0,056155042773438746	62410	0	62410	0
62420	-0,064147545525730973	62420	120,00861057690375	62420	0,39957964669022072	62420	120	62420	-0,056155042773438746	62420	0	62420	0
62430	-0,07165681222060985	62430	120,00618163402523	62430	0,17003647458279703	62430	120	62430	-0,056155042773438746	62430	0	62430	0
62440	-0,052809097803000693	62440	120,01130274482767	62440	0,72797232955015534	62440	120	62440	-0,056155042773438746	62440	0	62440	0
62450	-0,069124067491152311	62450	120,00517592615108	62450	0,46775851521205369	62450	120	62450	-0,056155042773438746	62450	0	62450	0
62460	-0,057771257056497619	62460	120,00891797654454	62460	0,150949731117742	62460	120	62460	-0,056155042773438746	62460	0	62460	0
62470	-0,071796123473828827	62470	120,00558235030671	62470	0,353364474087144	62470	120	62470	-0,056155042773438746	62470	0	62470	0
62480	-0,076033878390985188	62480	120,00260832271097	62480	-0,93449569966344537	62480	120	62480	-0,056155042773438746	62480	0	62480	0
62490	-0,077177033980773482	62490	120,00190368729247	62490	-0,86445997471693592	62490	120	62490	-0,056155042773438746	62490	0	62490	0
62500	-0,0638273072465847	62500	120,00635487265654	62500	0,50730522103459963	62500	120	62500	-0,056155042773438746	62500	0	62500	0
62510	-0,072322369971395878	62510	120,00325403353359	62510	-0,291945749101537	62510	120	62510	-0,056155042773438746	62510	0	62510	0
62520	-0,081997074509897058	62520	120,00332427179264	62520	-0,48676893006917221	62520	120	62520	-0,056155042773438746	62520	0	62520	0
62530	-0,068374247811122169	62530	120,0037373427776	62530	0,63110642024117092	62530	120	62530	-0,056155042773438746	62530	0	62530	0
62540	-0,077722397663814363	62540	120,00784948675134	62540	0,13408349599224739	62540	120	62540	-0,056155042773438746	62540	0	62540	0
62550	-0,058138482524847962	62550	120,00976710970616	62550	1,3098940138562443	62550	120	62550	-0,056155042773438746	62550	0	62550	0
62560	-0,069074726052675992	62560	120,00348705854758	62560	-0,99311615716036417	62560	120	62560	-0,056155042773438746	62560	0	62560	0
62570	-0,074944514857178068	62570	120,00572038319874	62570	0,24355806737238983	62570	120	62570	-0,056155042773438746	62570	0	62570	0
62580	-0,064385089133792275	62580	120,00489035959154	62580	-0,58208385261535056	62580	120	62580	-0,056155042773438746	62580	0	62580	0
62590	-0,0646342814090667	62590	120,00762662920886	62590	-0,67145936556845709	62590	120	62590	-0,056155042773438746	62590	0	62590	0
62600	-0,075612719980422266	62600	120,0062716720042	62600	0,33063553773349497	62600	120	62600	-0,056155042773438746	62600	0	62600	0
62610	-0,063067922913337779	62610	120,00631154846039	62610	-0,22784456321214067	62610	120	62610	-0,056155042773438746	62610	0	62610	0
62620	-0,066231001576219778	62620	120,00858528719877	62620	-0,00889399019389192	62620	120	62620	-0,056155042773438746	62620	0	62620	0
62630	-0,068317362007214222	62630	120,00549738571741	62630	0,17970965182309537	62630	120	62630	-0,056155042773438746	62630	0	62630	0
62640	-0,068252768632970626	62640	120,0071756893457	62640	0,61444805806625624	62640	120	62640	-0,056155042773438746	62640	0	62640	0
62650	-0,066774094013222915	62650	120,00539693503565	62650	-0,020159973699695091	62650	120	62650	-0,056155042773438746	62650	0	62650	0
62660	-0,0614249180020005	62660	120,00446634691413	62660	-0,54339868219712173	62660	120	62660	-0,056155042773438746	62660	0	62660	0
62670	-0,072225896798455341	62670	120,00498891367217	62670	0,37674244036432009	62670	120	62670	-0,056155042773438746	62670	0	62670	0
62680	-0,0844212433873123	62680	120,00249492679467	62680	-0,84385526613439321	62680	120	62680	-0,056155042773438746	62680	0	62680	0
62690	-0,068026462001585353	62690	120,00569361096679	62690	1,2748111013318564	62690	120	62690	-0,056155042773438746	62690	0	62690	0
62700	-0,060312519956180248	62700	120,00738727314251	62700	0,38299987901636834	62700	120	62700	-0,056155042773438746	62700	0	62700	0
62710	-0,064860460265415587	62710	120,0052328576374	62710	0,28859340422622909	62710	120	62710	-0,056155042773438746	62710	0	62710	0
62720	-0,070467280596057863	62720	120,00588236945441	62720	-0,21729794711011172	62720	120	62720	-0,056155042773438746	62720	0	62720	0
62730	-0,058759681574293426	62730	120,00795131171131	62730	-0,26308516252963021	62730	120	62730	-0,056155042773438746	62730	0	62730	0
62740	-0,063241586789759732	62740	120,00797575848311	62740	1,2219893646913744	62740	120	62740	-0,056155042773438746	62740	0	62740	0
62750	-0,062118856246583053	62750	120,00952552607727	62750	0,22125624053139395	62750	120	62750	-0,056155042773438746	62750	0	62750	0
62760	-0,0625540917017813	62760	120,00576803572278	62760	-0,14289356570600692	62760	120	62760	-0,056155042773438746	62760	0	62760	0
62770	-0,0660138296464501	62770	120,00847290807593	62770	1,6001150504925956	62770	120	62770	-0,056155042773438746	62770	0	62770	0
62780	-0,076299687791285833	62780	120,00369911922832	62780	0,37068960891275859	62780	120	62780	-0,056155042773438746	62780	0	62780	0
62790	-0,073490456996651535	62790	120,0045167845345	62790	-0,16362523859718481	62790	120	62790	-0,056155042773438746	62790	0	62790	0
62800	-0,059602467599122272	62800	120,0082221773155	62800	1,2069847753012368	62800	120	62800	-0,056155042773438746	62800	0	62800	0
62810	-0,0645527065722638	62810	120,0059971581223	62810	-0,13669415577420213	62810	120	62810	-0,056155042773438746	62810	0	62810	0
62820	-0,079448917677000561	62820	120,00598931862868	62820	0,41164026183763885	62820	120	62820	-0,056155042773438746	62820	0	62820	0
62830	-0,061916975000035707	62830	120,00507792091229	62830	0,12083316072020887	62830	120	62830	-0,056155042773438746	62830	0	62830	0
62840	-0,073404136964915948	62840	120,00292584948502	62840	-0,55933993853053954	62840	120	62840	-0,056155042773438746	62840	0	62840	0
62850	-0,078180941859057954	62850	120,00345135574501	62850	-0,027617393903009546	62850	120	62850	-0,056155042773438746	62850	0	62850	0
62860	-0,065498174666341183	62860	120,00640015911276	62860	-0,57203520309036859	62860	120	62860	-0,056155042773438746	62860	0	62860	0
62870	-0,077933927455726235	62870	120,00474481841849	62870	-0,41698138641302862	62870	120	62870	-0,056155042773438746	62870	0	62870	0
62880	-0,066494040296917536	62880	120,00802351404548	62880	0,49628063190828164	62880	120	62880	-0,056155042773438746	62880	0	62880	0
62890	-0,076351320265827541	62890	120,00533915149394	62890	-0,70429366470892929	62890	120	62890	-0,056155042773438746	62890	0	62890	0
62900	-0,070373678316654684	62900	120,00787950011265	62900	0,67007890064820586	62900	120	62900	-0,056155042773438746	62900	0	62900	0
62910	-0,069577441576062521	62910	120,00576722520263	62910	-0,704323094548174	62910	120	62910	-0,056155042773438746	62910	0	62910	0
62920	-0,0803818917748951	62920	120,00265144606588	62920	-0,47203502377748818	62920	120	62920	-0,056155042773438746	62920	0	62920	0
62930	-0,071166396579239691	62930	120,00290642152301	62930	-0,2916759726687333	62930	120	62930	-0,056155042773438746	62930	0	62930	0
62940	-0,063654196969885612	62940	120,00829055294605	62940	1,1729474514755856	62940	120	62940	-0,056155042773438746	62940	0	62940	0
62950	-0,071843213472165421	62950	120,00533371805719	62950	-0,22748324227334649	62950	120	62950	-0,056155042773438746	62950	0	62950	0
62960	-0,048462072507086534	62960	120,00636464544925	62960	0,42792157838374728	62960	120	62960	-0,056155042773438746	62960	0	62960	0
62970	-0,063434739487861033	62970	120,00875818534998	62970	0,29750781259510717	62970	120	62970	-0,056155042773438746	62970	0	62970	0
62980	-0,071259932039871465	62980	120,00580565966406	62980	0,20617990452592733	62980	120	62980	-0,056155042773438746	62980	0	62980	0
62990	-0,07322126192012772	62990	120,00582002819559	62990	-0,40033755559991946	62990	120	62990	-0,056155042773438746	62990	0	62990	0
63000	-0,071334464742996262	63000	120,00711907285944	63000	0,15497329400694965	63000	120	63000	-0,056155042773438746	63000	0	63000	0
63010	-0,071341842551423465	63010	120,00487457994126	63010	-0,36242035355640012	63010	120	63010	-0,056155042773438746	63010	0	63010	0
63020	-0,06414833278194032	63020	120,00726479756719	63020	0,40493613134895012	63020	120	63020	-0,056155042773438746	63020	0	63020	0
63030	-0,07286637083760017	63030	120,00311504628195	63030	0,37167759890931495	63030	120	63030	-0,056155042773438746	63030	0	63030	0
63040	-0,065885593012072918	63040	120,00415313899215	63040	-0,091275456118225878	63040	120	63040	-0,056155042773438746	63040	0	63040	0
63050	-0,0752064383836034	63050	120,00671641393376	63050	0,7466687870440778	63050	120	63050	-0,056155042773438746	63050	0	63050	0
63060	-0,0696309712955416	63060	120,00444418218464	63060	0,2021698951046346	63060	120	63060	-0,056155042773438746	63060	0	63060	0
63070	-0,07293196808450475	63070	120,00727485955054	63070	0,8215788308910954	63070	120	63070	-0,056155042773438746	63070	0	63070	0
63080	-0,0700307320443609	63080	120,00667514851615	63080	0,46022669257452786	63080	120	63080	-0,056155042773438746	63080	0	63080	0
63090	-0,067584050847083049	63090	120,00543583094439	63090	-0,19622174010405391	63090	120	63090	-0,056155042773438746	63090	0	63090	0
63100	-0,071779784441295125	63100	120,00874679497851	63100	0,30711989647130256	63100	120	63100	-0,056155042773438746	63100	0	63100	0
63110	-0,059532619779664245	63110	120,00642571120767	63110	-0,21987659990132596	63110	120	63110	-0,056155042773438746	63110	0	63110	0
63120	-0,072594514038385169	63120	120,00816559143904	63120	0,24154741023847004	63120	120	63120	-0,056155042773438746	63120	0	63120	0
63130	-0,073141100897314668	63130	120,00547026469255	63130	0,18322053922706627	63130	120	63130	-0,056155042773438746	63130	0	63130	0
63140	-0,073437037213268441	63140	120,00478773409158	63140	-1,1427852888722363	63140	120	63140	-0,056155042773438746	63140	0	63140	0
63150	-0,074887516615034164	63150	120,00273590241476	63150	0,035602539567717792	63150	120	63150	-0,056155042773438746	63150	0	63150	0
63160	-0,075027491973378144	63160	120,00308361732772	63160	-1,3467983863871182	63160	120	63160	-0,056155042773438746	63160	0	63160	0
63170	-0,065574084561864587	63170	120,00896926938378	63170	0,75259450916826987	63170	120	63170	-0,056155042773438746	63170	0	63170	0
63180	-0,075591374362469363	63180	120,00427841710958	63180	0,0090686323382953016	63180	120	63180	-0,056155042773438746	63180	0	63180	0
63190	-0,068610978424370375	63190	120,00706579950457	63190	0,076428267511406411	63190	120	63190	-0,056155042773438746	63190	0	63190	0
63200	-0,068141165621187549	63200	120,00480432195138	63200	-0,28605554698422675	63200	120,00371526202031	63200	-0,065784944830997658	63200	0	63200	0
63210	-0,059348491317910874	63210	120,00580651342054	63210	0,46547826345414139	63210	120,00371526202031	63210	-0,065784944830997658	63210	0	63210	0
63220	-0,070867479937706632	63220	120,00358370170928	63220	0,23238351142382924	63220	120,00371526202031	63220	-0,065784944830997658	63220	0	63220	0
63230	-0,064437534529318927	63230	120,000384091001	63230	0,300516444446368	63230	120,00371526202031	63230	-0,065784944830997658	63230	0	63230	0
63240	-0,063988782505681963	63240	120,00450742604569	63240	-0,34610623118816275	63240	120,00371526202031	63240	-0,065784944830997658	63240	0	63240	0
63250	-0,07693202516094029	63250	120,00095668663126	63250	-0,47563264169395808	63250	120,00371526202031	63250	-0,065784944830997658	63250	0	63250	0
63260	-0,073553027808558782	63260	120,00072042735161	63260	-0,20064462805052963	63260	120,00371526202031	63260	-0,065784944830997658	63260	0	63260	0
63270	-0,065971077275528575	63270	120,00259458621812	63270	-0,44365313339854728	63270	120,00371526202031	63270	-0,065784944830997658	63270	0	63270	0
63280	-0,075912705428597918	63280	120,00160606542953	63280	0,48634997375708072	63280	120,00371526202031	63280	-0,065784944830997658	63280	0	63280	0
63290	-0,064408442504578473	63290	120,00509058889986	63290	0,27239742964600988	63290	120,00371526202031	63290	-0,065784944830997658	63290	0	63290	0
63300	-0,061984215031014339	63300	120,00621303488974	63300	-0,092716022472046689	63300	120,00371526202031	63300	-0,065784944830997658	63300	0	63300	0
63310	-0,060244937373773975	63310	120,0065375032469	63310	-0,17955239771950543	63310	120,00371526202031	63310	-0,065784944830997658	63310	0	63310	0
63320	-0,073772457230818239	63320	120,00557325559508	63320	0,2928917266472203	63320	120,00371526202031	63320	-0,065784944830997658	63320	0	63320	0
