Name	YT Scope Project	
File	C:\Users\Administrator\Documents\TcXaeShell\TwinCAT_260713\ScopeLog\2026-08-20_Scope_1000to2000mms_B.csv	
Starttime of export	134316857329540000	Thursday, August 20, 2026	16:48:52.954
Endtime of export	134316858874540000	Thursday, August 20, 2026	16:51:27.454


Name	a	Name	b
SymbolComment	A coordinate.	SymbolComment	B coordinate.
Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.a	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851
Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0

76590	-0,069248477476879511	76590	-0,0944829713074291
76600	-0,07570845095788982	76600	-0,085153516380827535
76610	-0,061294102150610028	76610	-0,088611589550493156
76620	-0,079289188866191074	76620	-0,088525478986960685
76630	-0,0723392352191928	76630	-0,096510889226189514
76640	-0,081626273173999009	76640	-0,096046627038113175
76650	-0,080137454037235878	76650	-0,090708531966251782
76660	-0,063834544007523961	76660	-0,089366936781994685
76670	-0,093109983240739935	76670	-0,102424426072853
76680	-0,07095437689663707	76680	-0,080180694463933375
76690	-0,066303764162834913	76690	-0,09997035073886093
76700	-0,084489876722588064	76700	-0,10034093041173031
76710	-0,070237782128489884	76710	-0,085972650345031959
76720	-0,095446862527153065	76720	-0,0989533873461892
76730	-0,063550395469737425	76730	-0,098141831593801646
76740	-0,072577357777199591	76740	-0,086840201864883657
76750	-0,076407838239321388	76750	-0,099535638373141028
76760	-0,090727234696075687	76760	-0,09660719056426359
76770	-0,082183976586121255	76770	-0,094453674837241416
76780	-0,065070044339749653	76780	-0,08809497912086002
76790	-0,070487448557623941	76790	-0,099413676566356732
76800	-0,0921293070675204	76800	-0,091821184597375108
76810	-0,08959942877824717	76810	-0,086158493853411275
76820	-0,0766214387601148	76820	-0,10303496119154562
76830	-0,078218527604487928	76830	-0,094672124744259248
76840	-0,087352912755137319	76840	-0,087252444942472349
76850	-0,078054713838314957	76850	-0,10135359561445015
76860	-0,078419665152867774	76860	-0,098010861135063049
76870	-0,091542873203345379	76870	-0,10151558938491727
76880	-0,06901667516148291	76880	-0,090221626530505736
76890	-0,080336558477999212	76890	-0,10461078238851181
76900	-0,0834407881494698	76900	-0,10123684316769778
76910	-0,073777996786044492	76910	-0,091461118270228459
76920	-0,0824331381382857	76920	-0,089657227311647866
76930	-0,061323549864642758	76930	-0,092634778191600237
76940	-0,083399707253912145	76940	-0,087393587960274979
76950	-0,0787633080124573	76950	-0,088410403210468946
76960	-0,061757696199359585	76960	-0,079416371909150213
76970	-0,0892703032931756	76970	-0,096891689495522154
76980	-0,066636845353703039	76980	-0,099444997899648266
76990	-0,082292518595204853	76990	-0,09116664201400454
77000	-0,075167578079983755	77000	-0,091043605806815281
77010	-0,066072192135052624	77010	-0,080768687832311087
77020	-0,079238246683162761	77020	-0,09070394318685715
77030	-0,060408392574457279	77030	-0,097394586465193542
77040	-0,074903279361237779	77040	-0,088578113894385038
77050	-0,07911602228731214	77050	-0,089815863937019361
77060	-0,073964204094010222	77060	-0,08210758094500574
77070	-0,0774257930213271	77070	-0,10328159870801178
77080	-0,082124643293291444	77080	-0,10186772136136027
77090	-0,070761167910036241	77090	-0,091273035406843145
77100	-0,066241960173255468	77100	-0,1016286904937644
77110	-0,042221220487813987	77110	-0,097778762193159244
77120	-0,056562389898878934	77120	-0,10771615462202359
77130	-0,025394668977646914	77130	-0,075213688103672141
77140	-0,018856594433933806	77140	-0,097337256734343541
77150	-0,018026205260331222	77150	-0,093185610874743266
77160	-0,00524925149362348	77160	-0,090693851373274154
77170	-0,010092368189363104	77170	-0,087770109571497293
77180	-0,00054142528762544993	77180	-0,089423809617413738
77190	-0,0080019859900756288	77190	-0,10858766648216107
77200	-0,00052047857619279009	77200	-0,096099869179479311
77210	0,0045850913356883446	77210	-0,094465952997711336
77220	-0,026989520686756464	77220	-0,094346945671660729
77230	0,0035622289259550658	77230	-0,094612965673670238
77240	0,0046803420545469222	77240	-0,095319378161392118
77250	-1,8495229525454556E-06	77250	-0,093096560061531608
77260	0,00864863490564581	77260	-0,095288724209819986
77270	-0,0097873570299250329	77270	-0,096051236778611465
77280	0,0035605610925299588	77280	-0,09387735548800516
77290	0,0016688237679381777	77290	-0,0840615249423711
77300	0,0069416081426777283	77300	-0,0912140107156685
77310	0,0031648100885834094	77310	-0,093022699231053357
77320	-0,0037184073718504571	77320	-0,0936953382972715
77330	-0,0059583734988428432	77330	-0,10809628957100838
77340	-0,0055229295626973568	77340	-0,10479139255112939
77350	-0,0020704899840213184	77350	-0,090188733182824415
77360	0,0041708084749848846	77360	-0,082309793960280944
77370	-0,014077325165141019	77370	-0,07950203245661229
77380	0,0067512314369728814	77380	-0,096775007367588345
77390	-0,0013022005475703427	77390	-0,10660638258186521
77400	0,0022532526095308532	77400	-0,10188389011049247
77410	-0,008080167611824729	77410	-0,10051758217428601
77420	-0,0055936221052785727	77420	-0,088117004622070658
77430	0,013059609208802449	77430	-0,095160258873506168
77440	0,011876251327357862	77440	-0,089202673917372091
77450	-0,019257012087127	77450	-0,093883422686326545
77460	0,015906707982610947	77460	-0,08436188467399551
77470	-0,0032494278713243495	77470	-0,10822363149316068
77480	-0,023811171093902996	77480	-0,10858618675389022
77490	0,0041649402031300976	77490	-0,088348937193116275
77500	-0,00083074953489302059	77500	-0,097256201051978672
77510	0,00012816686411625677	77510	-0,090498576161971475
77520	-0,017014049193812303	77520	-0,10223801135993751
77530	0,0062912639885217532	77530	-0,082514886541873236
77540	-0,0047650018509818792	77540	-0,093550311795322
77550	-0,01741174111695467	77550	-0,096350671361425874
77560	0,0070945470480977477	77560	-0,092853256220567
77570	-0,018505511815216029	77570	-0,0942562211385346
77580	0,012481060772861197	77580	-0,096151179378272625
77590	-0,00781020165549703	77590	-0,10055447516282065
77600	-0,0065723484900104883	77600	-0,095999206438698123
77610	-0,0057264917750876367	77610	-0,089495949083074788
77620	-0,0034567014179392821	77620	-0,090419189971825117
77630	0,0070657087799968817	77630	-0,10557541156082767
77640	-0,0060328318697132517	77640	-0,0751656481849345
77650	-0,0056948990256540377	77650	-0,10363189731236989
77660	0,00041408420691084789	77660	-0,097803870580032565
77670	-0,010970028266919197	77670	-0,093431848252721383
77680	-0,0028145065101517729	77680	-0,090529110678174818
77690	-0,014267469744526419	77690	-0,0927025648865081
77700	-0,0082903749492949947	77700	-0,10142899876810785
77710	-0,0081534730070120381	77710	-0,087529895046839473
77720	0,0038859780797574606	77720	-0,10387679500389126
77730	0,011874830650695721	77730	-0,098505900235542482
77740	-0,00381374189811342	77740	-0,09000658379648166
77750	0,0031138764100823767	77750	-0,081585198407771023
77760	0,002696833552968991	77760	-0,089381785606930955
77770	-0,0068282308574345351	77770	-0,09048395479256216
77780	-0,010681721065270822	77780	-0,09984499190501829
77790	-0,0042319348613144691	77790	-0,10437554793303606
77800	-0,00387320906122358	77800	-0,099297864750237289
77810	0,0085223713860682927	77810	-0,089676222241162715
77820	-0,0005730549244566598	77820	-0,091481712527499412
77830	0,0024123403796254645	77830	-0,098737352528915912
77840	-0,0021802602037961126	77840	-0,10203468904763656
77850	0,0012888577508699901	77850	-0,10700228930060327
77860	0,0051382616934208571	77860	-0,087040252187496475
77870	-0,0061163806943042324	77870	-0,094653001062752484
77880	0,015116721962963856	77880	-0,089167523448659025
77890	-0,015776142373299877	77890	-0,0944486953792599
77900	-0,0060217874068622251	77900	-0,0975658341366599
77910	0,015361958345469846	77910	-0,089429492083926046
77920	-0,0044083009314081576	77920	-0,079102121142986231
77930	-0,0019335672702359649	77930	-0,08722212529155221
77940	-0,010725131396610214	77940	-0,10440129319340445
77950	-0,012516655966856279	77950	-0,084216532576627853
77960	0,011702880672275018	77960	-0,08079806937263484
77970	-0,0047677676700559977	77970	-0,0981142260465418
77980	-0,0095125407632226759	77980	-0,088804396957746543
77990	-0,0048561483807012615	77990	-0,079214076553612428
78000	-0,004800630246329274	78000	-0,082606590475950731
78010	-0,0063098358427710818	78010	-0,063565245381126192
78020	-0,00076600100394327213	78020	-0,06132318762913317
78030	0,0026347024779481165	78030	-0,029177107225368943
78040	0,0025625661419721225	78040	-0,02920077543044353
78050	-0,0050396831571582089	78050	-0,029341993779405197
78060	0,0088620676771726126	78060	0,00068570298919113791
78070	-0,019726016141904515	78070	-0,010661163758715363
78080	0,012265784003554686	78080	0,01017197905305442
78090	0,0042185538546049058	78090	-0,0069232282208630275
78100	-0,0061373580014468755	78100	-0,0029962972335323872
78110	0,014092420551402659	78110	-0,0015796209967419237
78120	-0,0089714282462253336	78120	0,0070917727638741624
78130	-0,0031587473272128848	78130	-0,0073679613258958322
78140	-0,0017424626561885028	78140	-0,011438413722899818
78150	-0,0011834085345397111	78150	0,0020958578932994474
78160	0,0089267194594097876	78160	0,012651356631141459
78170	-0,0068869732087519881	78170	-0,0037606006364069816
78180	0,006969315552457272	78180	-0,008767316855938968
78190	0,0056105502264688833	78190	-0,00941248653245239
78200	-0,0030560914776725985	78200	0,0042980636661428609
78210	0,012088814004484602	78210	0,004946891590371625
78220	-0,0051843220427404864	78220	-0,01168727415433329
78230	-0,016398521986458654	78230	-0,012060233441633907
78240	0,00051554485448109867	78240	0,018625102222068944
78250	-0,0089140600138943853	78250	0,00173578150232317
78260	0,0033495145341281424	78260	0,0017671135240832905
78270	-0,0063371261625169576	78270	-0,0072220243132327631
78280	0,0081429948272628647	78280	-0,0053065462886181611
78290	-0,016832827782869077	78290	0,017180604104901707
78300	-0,0052600876666444845	78300	-0,0066432828305714444
78310	0,012384984594951168	78310	0,014271069190022872
78320	-0,0041713469916382032	78320	0,00863557625153853
78330	0,018235454295781391	78330	-0,017838497648071324
78340	0,000617877858928086	78340	0,003122804313545449
78350	-0,0047286875635070636	78350	0,00043682957725657697
78360	0,014865605856515599	78360	0,0071371136846451371
78370	-0,017376823811654205	78370	0,0053578077714291714
78380	0,0039425022327678689	78380	-0,012753319894753857
78390	0,001730028805587668	78390	0,0029814742133963215
78400	-0,00025550299862186132	78400	0,0097882971070813972
78410	-0,00079608132728586564	78410	0,0024201522154733393
78420	-0,0055914814433073307	78420	0,0019999758863223495
78430	0,0052186661559492208	78430	-0,0010816057883810285
78440	-0,00738382305656629	78440	0,0014423709158041941
78450	0,001068166120538058	78450	-0,00024342188412429741
78460	0,01124078381758677	78460	0,013095896270444494
78470	-0,01500702044638535	78470	0,0028974512481847975
78480	0,0028661470286553731	78480	-0,0067845234534168464
78490	0,0029992625969986813	78490	-0,0095295362205433543
78500	-0,00027475228623304623	78500	0,0042844358302514905
78510	0,0018758233421840617	78510	0,010876498619981715
78520	-0,0019155417914874329	78520	-0,0096133385646017186
78530	-0,0019240626305978672	78530	-0,0026411369260017355
78540	0,0030757157466283036	78540	0,005490739516087779
78550	-0,00072847827148598957	78550	0,0020896973824637965
78560	0,013041376508827604	78560	0,01279826200407906
78570	-0,016644661413353343	78570	0,0099125291982458136
78580	0,0068406373155744443	78580	-0,008485505032795649
78590	-0,012664625921115816	78590	-0,010201329363879142
78600	0,00067041860425270862	78600	-0,01016693843092541
78610	0,011418060092343377	78610	0,010746331473386214
78620	0,0023832951252924059	78620	0,01370992980488322
78630	-0,0048324825560517376	78630	-0,0069779496867155991
78640	0,013681774806120905	78640	-0,010530276129006299
78650	-0,0082410200238083788	78650	-0,006664573264371052
78660	0,0012677584938833937	78660	0,0045677720851499621
78670	-0,0055607799686970922	78670	0,00035486568440537151
78680	-0,0016051104189850536	78680	-0,0099496453890989267
78690	0,0054100764396386065	78690	-0,0027548118416433976
78700	-0,0098676824759422743	78700	0,00088443809610871341
78710	0,0041499937225458984	78710	0,011283373257758212
78720	-0,00667940618685946	78720	0,0002024756463329094
78730	0,0066544972198837827	78730	0,0070635317010402376
78740	0,0073292496278321113	78740	0,0046786934013385122
78750	-0,012737240304341172	78750	-0,011745040665041793
78760	0,016822429202686357	78760	-0,0072262103551989981
78770	-0,0049097868725210478	78770	-0,012523224529198717
78780	0,00200870872050601	78780	0,016772517999212345
78790	0,0041386738621181337	78790	0,010164196554305682
78800	0,0049594103065273166	78800	-0,000497273600637655
78810	0,018893365185629649	78810	-0,0090971052434447031
78820	-0,014064271183601387	78820	0,0031422806797141815
78830	0,0039602821920111447	78830	0,008198606508601507
78840	-0,0092066499222145121	78840	0,0048124392845882973
78850	-0,0081279041533217529	78850	0,00056319320418556952
78860	0,0061319936989780348	78860	-0,011065117918161917
78870	-0,013123514345538491	78870	0,0029842431567380853
78880	-0,0080086716184896416	78880	0,0033167495690890536
78890	0,0034499173098051328	78890	0,0068362096141150012
78900	-0,0084747548530303887	78900	0,005598948245321758
78910	0,006097944319928621	78910	3,5639150879717332E-06
78920	-0,0016620776516747188	78920	-0,002795608162767358
78930	0,0079338367361852791	78930	0,004326325302712106
78940	0,0049845965954708367	78940	0,00021791176179999567
78950	0,0022409459136559185	78950	0,0065176698477172959
78960	0,01785477323930525	78960	-0,0019705296509367294
78970	-0,01817845311269832	78970	0,014142042851564261
78980	0,010002447945162672	78980	-0,0071402893731963872
78990	-0,0016456995115266874	78990	0,0089761179859040047
79000	-0,0034288624706533717	79000	-0,0035756413052561091
79010	0,013187287820063972	79010	0,00022043114163710471
79020	-0,012840609030117835	79020	0,0065104280966062182
79030	0,0053651313734144092	79030	-0,008294050133532644
79040	0,0009513174930714279	79040	-0,010393613820023764
79050	-0,010185206676432558	79050	-0,003918111395033807
79060	0,015189529575839428	79060	0,01670115493529498
79070	-0,00264686588515776	79070	-0,021052192737869124
79080	0,0050482560980249216	79080	-0,0064464362433098417
79090	0,012129017579540184	79090	0,0047875768721328087
79100	0,0089004185872779591	79100	-0,010603404312758795
79110	-0,0015718380792327292	79110	0,0058558400764041514
79120	-0,0022979077464880811	79120	-0,0058110283105012595
79130	0,00058265698017967828	79130	-0,00362336167114053
79140	0,011189286039649332	79140	-0,006579936251083331
79150	-0,01248180305550623	79150	0,0035859737466743011
79160	0,018059679478856693	79160	0,012529259260789408
79170	-0,01313523550969878	79170	-0,013195955194338855
79180	0,00226375521191974	79180	0,006500556999959807
79190	0,0058444314373842024	79190	0,010323308917198215
79200	-0,012869253631598156	79200	-0,0086120370042546811
79210	0,0078338870717971267	79210	0,014190170250536904
79220	0,0010257641855141019	79220	0,0038976416938559773
79230	-0,00486968850459047	79230	0,0017688804952814355
79240	-0,0023050644844213935	79240	0,015151896658146705
79250	-0,012566211780894777	79250	-0,012968786895824988
79260	0,0082981598616849415	79260	0,01317876787672846
79270	0,0042004978305098051	79270	0,0055159346153831942
79280	0,0029542446927338065	79280	-0,013404381111409321
79290	0,00866302540180932	79290	-0,0030556012826010405
79300	-0,011549456690213797	79300	-0,011394668127417656
79310	0,019038117189547722	79310	-0,0041882225141642209
79320	-0,016803813812255739	79320	-0,010175585803686892
79330	-0,0066960423637150027	79330	0,00833270073136609
79340	0,002257949160674995	79340	0,00696193586942245
79350	-0,0034114178624770524	79350	0,0025662228781787254
79360	0,0060120449709808741	79360	0,0014613370112136405
79370	-0,0075182229558136207	79370	-0,019726185160006782
79380	-0,010182765265501893	79380	0,017791614994967873
79390	-0,0029920011412391803	79390	0,00078443643321195221
79400	0,001446009008600915	79400	0,0085896074909638763
79410	0,0037575015132623119	79410	0,00867999985772059
79420	0,009536032086549245	79420	-0,0096395654912715765
79430	-0,00060300680566251056	79430	0,014375880871115394
79440	-0,0034226444954243811	79440	0,0095352069445377146
79450	-0,010558678280028499	79450	-0,016466623652180164
79460	0,00531235086946703	79460	-0,011315066566162749
79470	-0,002835195638283051	79470	-0,0054043539916145385
79480	0,011897575159542368	79480	-0,014100093430858695
79490	0,0058144403804591144	79490	0,010601122797963507
79500	-0,0097724773289542873	79500	-0,0085637777324135359
79510	0,0050159128863518157	79510	0,022514076305324912
79520	-0,010531581946433171	79520	-0,011257415022492933
79530	-0,0048304859633380333	79530	0,014980097768636281
79540	0,00901912708095856	79540	-0,018215703071019756
79550	-0,016923544235765312	79550	0,01304843057210274
79560	-0,004350446905965962	79560	-9,262133674852813E-05
79570	-0,0086817050763629972	79570	-0,004149192677448353
79580	-0,012175600784156389	79580	0,01077754154432144
79590	0,0057802195421303472	79590	0,0068113207570496591
79600	-0,0040981902960386561	79600	-0,0022441304937012457
79610	0,013572194985131653	79610	0,0077319684494464268
79620	-0,011529259877021685	79620	-0,00011540554181692326
79630	-0,007101871022116131	79630	0,00092079980961776154
79640	-0,0022355405989049845	79640	-0,0024894394977831528
79650	-0,011764024610713119	79650	-0,00024765283544444085
79660	0,0060718726896723235	79660	-0,0041215374835227919
79670	-0,0127145505979868	79670	-0,006345753816856029
79680	0,017472537738146207	79680	0,012726391571325305
79690	0,0035264570422801097	79690	0,0069014475239453678
79700	-0,0024185259642087696	79700	0,0026843301250005637
79710	0,00963124064536989	79710	0,0034985464414186997
79720	-0,012528496867875999	79720	-0,01656015505957353
79730	0,011850107938705973	79730	0,0025110664467339013
79740	0,0039735312854182444	79740	0,010621356873411682
79750	-0,0021119159000109584	79750	-0,00055934960005471241
79760	-0,011144988521224803	79760	0,0015176124182849538
79770	-0,010692981957416437	79770	0,00089827486532662547
79780	0,00685943486211126	79780	0,024249533742449047
79790	-0,00246130177021244	79790	0,0013278185221865359
79800	-0,014594703208663932	79800	-0,0084807280154829221
79810	-0,0007108633931439827	79810	-0,0081699058398441958
79820	-0,0034365407496901403	79820	-0,0048263390487396519
79830	0,013797341542173226	79830	-0,0061632422438386847
79840	-0,014186794322169698	79840	0,011601573795037517
79850	-0,0041755309518984847	79850	-0,0070930243479546832
79860	0,015497034316486271	79860	0,0073201754977217579
79870	-0,0031149469824629308	79870	-0,0036785348447929502
79880	-0,0045049788525550706	79880	-0,010809159841456086
79890	0,006625165929046121	79890	0,022685342249663582
79900	-0,014503093654800823	79900	-0,0097079301271892921
79910	0,0029188987383089921	79910	-0,0087073658633765646
79920	-0,0084035531690757909	79920	-0,00037861263294925455
79930	0,0046976391556904553	79930	-0,0029548561366969225
79940	-0,0059853215290338827	79940	0,0082194536744181965
79950	-0,00873275859334559	79950	0,00909793263869181
79960	0,0051472402690567647	79960	-0,0010770012327820495
79970	0,00240792748170428	79970	-0,014120106480661279
79980	-0,0042534155502384615	79980	-0,0013521605965669263
79990	0,0076748657499946327	79990	-0,0022454826549654777
80000	0,001102400896977263	80000	0,014787814182596691
80010	0,011633507666723171	80010	0,0016163834729601241
80020	-0,010662325925406843	80020	-0,0024342130878283806
80030	-0,0047446104731111664	80030	0,002171891024714369
80040	-0,0017434103526852071	80040	0,0075404398145644978
80050	-0,0054319046621315063	80050	0,0024886807591917659
80060	0,005978064959361231	80060	-0,0056945857642967676
80070	-0,00057212040430158545	80070	-0,011894028378257327
80080	0,0089605114175494421	80080	-0,000815423447513988
80090	-0,00047810808882985323	80090	-0,0037173417220085219
80100	0,0068588626998000142	80100	-0,018416183533416418
80110	0,0039738686914562145	80110	-0,001794730855966913
80120	-0,013740950245786705	80120	-0,0024723452989707149
80130	-0,0099869323877895353	80130	-0,0080202072132350023
80140	0,009431862362143521	80140	0,0016086183752660683
80150	-0,0088991400911768957	80150	-0,0081617443159823864
80160	0,014080268766123722	80160	0,00668640472889378
80170	-0,0096462627202734946	80170	-0,01897463239137755
80180	0,0068339736086728943	80180	-0,00010767404205736315
80190	0,0024365296909454564	80190	-0,0042331447545530558
80200	-0,0073694582665216465	80200	-0,014921693055009885
80210	0,013690305313047978	80210	0,0030685810113776656
80220	0,0026849917026505205	80220	-0,0062333454048038106
80230	-0,0089450255362994325	80230	0,013265886430661631
80240	-0,00088586236920139717	80240	0,0082559989090854585
80250	0,0037487143282737218	80250	-0,0055791544873652612
80260	0,017196142170090061	80260	-0,0031516364619743032
80270	0,002463115563861815	80270	-0,007244687940788674
80280	0,002290754794559857	80280	0,0039968148101905748
80290	0,010896669342458103	80290	-0,00020193386924654587
80300	0,000680662885357756	80300	-0,0042099887973202355
80310	0,0050210224343371747	80310	-0,0033876499879934179
80320	-0,00056559915842842648	80320	-0,0081253812311610149
80330	-0,006582098624730766	80330	-0,0077686079140838011
80340	0,0061696764042795714	80340	0,012301830322702496
80350	-0,017814666365771812	80350	0,0096020650616707951
80360	0,009794375761389874	80360	-0,010449718684223579
80370	-0,0017805995681075318	80370	-0,010504702885559641
80380	0,000618124583468001	80380	0,0049703227268277214
80390	-0,0027139152675551312	80390	0,013964063205536436
80400	-0,0081687964644893037	80400	-0,0067118966165917188
80410	0,0063527281232520633	80410	0,0020346095084485052
80420	-0,0066713254260001879	80420	0,010279542590008767
80430	0,0035502649910427626	80430	-0,0050418445957230683
80440	-0,00026224294246685254	80440	0,00086986881090508948
80450	-0,0084111352010218972	80450	-0,010182390385647798
80460	0,0099648954861571749	80460	0,0081792093233893082
80470	-0,00039535247250422153	80470	0,0030642171652670537
80480	-0,010757214538945114	80480	0,00073462564664898342
80490	0,009319547988096857	80490	-0,0017630627014259027
80500	-0,0022785749731650275	80500	0,0094599648622910766
80510	0,010470574246756658	80510	0,0034802567636427651
80520	0,0060656164456146591	80520	-0,0059362563222850849
80530	-0,00081478876088519957	80530	-0,0038256098076076004
80540	0,010982735712600012	80540	0,0044298073715109678
80550	-0,0046819759377744238	80550	-0,0083097109670571337
80560	0,011282965854107234	80560	-0,013121496399840317
80570	0,0013540456207286663	80570	0,0011901458764486139
80580	-0,0013388889020569479	80580	-0,0011298667026460776
80590	0,0075023373501253605	80590	0,0030950434351575246
80600	-0,0030473774783552239	80600	-0,0060791097031741613
80610	0,0076670125777682013	80610	-0,0022683693153560773
80620	-0,0025046905126485967	80620	-0,0051118930656833912
80630	-0,00047042928083648505	80630	-0,0090351618178941134
80640	0,012092915698629107	80640	-0,0078874058095948652
80650	-0,004313296461989722	80650	-0,0069640054189200858
80660	-0,0053560245108008305	80660	0,013747185707085904
80670	-0,011735973348350614	80670	-0,012155000374655552
80680	-0,0039915666268752455	80680	0,010399008789423597
80690	0,0059096179164655413	80690	-0,0071945531137648537
80700	0,0050777408909859654	80700	0,0012360609699574631
80710	0,0032709733769018113	80710	-0,0053732240920723005
80720	-0,00215186748857466	80720	-0,0010427353411402902
80730	-0,00057173879541390956	80730	0,013567060378191049
80740	-0,00795022309841679	80740	0,007475964750480877
80750	0,0010627397487314692	80750	0,0027147637170147564
80760	0,0037017461222589839	80760	0,0027987597540826943
80770	-0,010539151639093211	80770	-0,0077408705579585591
80780	0,0043661933518234523	80780	-0,0026350036432662865
80790	0,0025499539728312251	80790	-0,005069085207120484
80800	-0,0050240749641176849	80800	-0,0026100728178963519
80810	0,015280539014454107	80810	0,00013888279035063165
80820	0,001648288447806413	80820	0,0025988360623887051
80830	0,004631748491832015	80830	-0,014881482986504982
80840	0,0060409641869851351	80840	0,0037514993823264484
80850	-0,0051260039408038546	80850	0,012110740284472574
80860	-0,010808454144890444	80860	-0,0086795918533707772
80870	-0,00053070065755037726	80870	0,009590767353857001
80880	0,0087926368883363346	80880	-0,0082525633072266912
80890	0,012003378918778599	80890	-0,01608167401402448
80900	-0,0020994251755411114	80900	-0,00048834427820694558
80910	0,0075593114189597852	80910	0,0051035002535915969
80920	-0,013745639305125117	80920	-0,0028925722998813046
80930	-0,0071505424012905478	80930	0,026803603016073093
80940	0,0021077019763210483	80940	-0,013247744635858792
80950	-0,0020973617354240245	80950	0,0030840758486577365
80960	0,0096451806519345963	80960	0,0098299923071596216
80970	0,0041485522002481477	80970	0,00025906744687428213
80980	0,0010442250330946078	80980	0,0076213972889156434
80990	-0,004238928015292855	80990	-0,000981263614499162
81000	-0,0012111463605825772	81000	0,0051850608725196095
81010	0,0026600846528955975	81010	0,012178763951577826
81020	-0,013932064712984903	81020	-0,0020685549673355045
81030	0,011923809320342602	81030	0,0076006924611732012
81040	0,0068260792709080647	81040	-0,0062400956406523395
81050	-0,010485210919298603	81050	-0,0077632184962670627
81060	0,003959738138886437	81060	-0,00304581866915221
81070	0,001164189536336473	81070	-0,013680927014353748
81080	0,0016252950214705854	81080	0,0060788510659226342
81090	-0,00073122010025017175	81090	0,001185815443759412
81100	-0,013511060631252627	81100	0,0038598630873545032
81110	0,015851631939322763	81110	-0,0024115438123523225
81120	-0,016487678855744911	81120	0,0059378610290337893
81130	0,012746147661873888	81130	-0,0041793105400908951
81140	-0,0071800121439857542	81140	-0,00127338182423724
81150	-0,010191196399925242	81150	-0,011684008915207426
81160	0,0066350627231898376	81160	0,00817596687955398
81170	-0,0046357969959430678	81170	-0,0028560191337777194
81180	-0,0052707155474311538	81180	0,0015415684847840117
81190	0,0042317400563453376	81190	0,014669284358601183
81200	-0,0058074887798507165	81200	0,0042558330528894711
81210	0,014531945670176967	81210	-0,000441935056060848
81220	-0,0056078441265134654	81220	-0,0088008242523012065
81230	-0,0072355097258924791	81230	-0,0047693584044525431
81240	-0,00907475492353397	81240	0,016202903672668273
81250	-0,0032963920638390057	81250	-0,012620651372855367
81260	0,0063796984273991261	81260	0,0027780146170586213
81270	-0,0070726592061447395	81270	0,0041630205222383514
81280	0,0033445547827820241	81280	0,015415880958403044
81290	0,0062079016824459991	81290	0,0091786465605751
81300	0,0045618857002988	81300	-0,011534872762121029
81310	-0,0056550538303050879	81310	-0,0032205218911935843
81320	-0,011080248748060002	81320	-0,00012844653567225487
81330	0,00524438505822388	81330	0,00034079573930360197
81340	0,0013831087766713757	81340	-0,0091894198275165265
81350	-0,0093277634289655239	81350	0,01726204125653685
81360	0,0098220345803912059	81360	0,00571978574830371
81370	-0,0038669237159518113	81370	0,0050351991342465095
81380	0,0054601634408671723	81380	-0,00079076043124422821
81390	0,0038893380759067809	81390	-0,00099728261766038567
81400	-0,013099116337542108	81400	-0,013725311477468359
81410	0,016779472053477251	81410	-0,010113482113113605
81420	-0,0081946705089772642	81420	0,003302484063507383
81430	-0,0081196284398849065	81430	0,00490509975266409
81440	-0,00051528257296721614	81440	0,010867334499090581
81450	-0,014575882429828555	81450	-0,0094615412974689821
81460	0,0030828043991079027	81460	0,00552736993741083
81470	-0,0023938133545417465	81470	-0,0038810227747762926
81480	-0,0015668587047757338	81480	0,00731940249997281
81490	0,015973542227830151	81490	-0,0017900069415855053
81500	0,0048691140068333237	81500	0,0022823171517209911
81510	0,0055526293889140857	81510	0,015105533084983287
81520	-0,0028787680303427906	81520	0,00086202815888560046
81530	0,0020989073561502071	81530	-0,011539045403876536
81540	0,016191890312438655	81540	0,010385287613250638
81550	-0,016742080961163353	81550	0,015159758824481881
81560	0,014309043856466327	81560	-0,0035939640984656638
81570	-0,012139658941291905	81570	-0,0022881965596993682
81580	-0,020563073684262235	81580	0,013263453370284851
81590	0,0031968867044954758	81590	0,0058461335044504145
81600	-0,0034417754434127152	81600	-0,001926052164339615
81610	0,015780306058407936	81610	0,0046127832144551954
81620	-0,0182952367903961	81620	-0,010286604923597535
81630	0,01027401815795599	81630	-0,011564442339341967
81640	-0,002867612840631827	81640	0,01488975200346322
81650	-0,0068710383613502304	81650	-0,019542407738849715
81660	0,0097601330021284821	81660	-0,0096031310378303335
81670	-0,014217301596497405	81670	-0,0030725931671477446
81680	0,0021465852368253348	81680	-0,0013770267844387984
81690	0,0053714049652929157	81690	0,011983203511541009
81700	-0,00031360502435148128	81700	-0,012324786152622698
81710	0,0053424221984369356	81710	0,00598863256182944
