Name	actposB	Name	actposX	Name	actveloX	Name	setposX	Name	setposB	Name	setveloX
SymbolComment	B coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	B coordinate.	SymbolComment	X coordinate.
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

18360	0,10018244119537043	18360	598,46603851402074	18360	-87,805180071434663	18360	598,33333333333337	18360	-0,0663386830915975	18360	-100
18370	0,14327668919857828	18370	597,29689236160357	18370	-130,18321264056561	18370	597,12	18370	-0,0663386830915975	18370	-144
18380	0,21519553984927262	18380	595,65397034346779	18380	-181,43617088498633	18380	595,42666666666662	18380	-0,0663386830915975	18380	-196,00000000000006
18390	0,24661682897716358	18390	593,439521991022	18390	-241,16948597904229	18390	593,17333333333329	18390	-0,0663386830915975	18390	-256
18400	0,29071419808640508	18400	590,56928586355855	18400	-308,60040645869856	18400	590,28	18400	-0,0663386830915975	18400	-324
18410	0,26194211496623943	18410	586,96747293893441	18410	-382,24352525954293	18410	586,66666666666663	18410	-0,0663386830915975	18410	-400,00000000000006
18420	0,2034514943688418	18420	582,586448565961	18420	-463,94796489147473	18420	582,25333333333333	18420	-0,0663386830915975	18420	-484
18430	0,16382819344457453	18430	577,364121283487	18430	-550,89367834465486	18430	576,96	18430	-0,0663386830915975	18430	-576
18440	0,24643962492684227	18440	571,23103281651163	18440	-635,486278203809	18440	570,70666666666671	18440	-0,0663386830915975	18440	-676
18450	0,13659543522090323	18450	564,49657358512491	18450	-694,08077407036774	18450	563,4133333333333	18450	-0,0663386830915975	18450	-784,00000000000011
18460	-0,011542827683633935	18460	556,8546235621227	18460	-799,48667081362373	18460	555,01683544627781	18460	-0,0663386830915975	18460	-894,112549695428
18470	0,16092639457110755	18470	548,14642348509881	18470	-906,1325477730619	18470	545,55767243275841	18470	-0,0663386830915975	18470	-996,38671967512335
18480	0,34879621410405004	18480	538,24340190719636	18480	-1033,6804327857331	18480	535,115767719442	18480	-0,0663386830915975	18480	-1090,6608896548187
18490	0,17232498152809697	18490	527,34290139798577	18490	-1100,4767386841318	18490	523,77112130632872	18490	-0,0663386830915975	18490	-1176,9350596345137
18500	0,042274761102143274	18500	515,87006437305456	18500	-1176,8512019811988	18500	511,60373319341841	18500	-0,0663386830915975	18500	-1255,2092296142091
18510	-0,40171923900903311	18510	503,67208585707033	18510	-1242,066265807108	18510	498,69360338071118	18510	-0,0663386830915975	18510	-1325,4833995939043
18520	0,11500541371342407	18520	490,20356510200963	18520	-1394,2831306438272	18520	485,12073186820703	18520	-0,0663386830915975	18520	-1387,7575695735993
18530	-0,074266512504684509	18530	475,83338605350275	18530	-1459,2904334652	18530	470,96511865590583	18530	-0,0663386830915975	18530	-1442,0317395532945
18540	-0,16539058766044348	18540	460,82001930278943	18540	-1508,7532007547341	18540	456,30676374380778	18540	-0,0663386830915975	18540	-1488,3059095329897
18550	-0,23067082506659098	18550	445,33948858970984	18550	-1583,4922464671608	18550	441,2256671319127	18550	-0,0663386830915975	18550	-1526,580079512685
18560	-0,41251233022451622	18560	428,93222056178712	18560	-1671,1712608152641	18560	425,80182882022075	18560	-0,0663386830915975	18560	-1556,8542494923802
18570	-0,37903705867089044	18570	412,02317729679351	18570	-1686,69383162045	18570	410,11524880873179	18570	-0,0663386830915975	18570	-1579,1284194720754
18580	-0,30226395733110034	18580	395,23011993222929	18580	-1676,5760262113633	18580	394,24592709744587	18580	-0,0663386830915975	18580	-1593,4025894517706
18590	-0,512247398023131	18590	378,62305138421186	18590	-1649,2009083529897	18590	378,273863686363	18590	-0,0663386830915975	18590	-1599,6767594314658
18600	-0,74812866932490352	18600	362,18694402885131	18600	-1634,4079971994208	18600	362,27416997969522	18600	-0,0663386830915975	18600	-1600
18610	-0,48383797877207907	18610	346,04554460394354	18610	-1612,862671865307	18610	346,27416997969522	18610	-0,0663386830915975	18610	-1600
18620	-0,568835967320451	18620	330,10393661024017	18620	-1587,0438465616917	18620	330,28750331302854	18620	-0,0663386830915975	18620	-1596
18630	-0,7624872338912434	18630	314,32321328641757	18630	-1568,2662088264424	18630	314,38083664636184	18630	-0,0663386830915975	18630	-1584
18640	-0,32384117362353443	18640	298,8356485396481	18640	-1547,8715798177138	18640	298,63416997969517	18640	-0,0663386830915975	18640	-1564
18650	-0,38045523664042147	18650	283,61360432561384	18650	-1506,3499851325048	18650	283,12750331302851	18650	-0,0663386830915975	18650	-1536
18660	-0,4888232207749863	18660	268,55303350859919	18660	-1496,0268129572844	18660	267,9408366463619	18660	-0,0663386830915975	18660	-1500
18670	-0,098448972303596588	18670	253,92561274848069	18670	-1456,5022833178791	18670	253,15416997969521	18670	-0,0663386830915975	18670	-1456
18680	-0,23832670223574337	18680	239,60939794662713	18680	-1408,9101751255116	18680	238,84750331302854	18680	-0,0663386830915975	18680	-1404
18690	-0,1360448240336955	18690	225,83953354060185	18690	-1358,9974391831688	18690	225,10083664636187	18690	-0,0663386830915975	18690	-1344
18700	-0,45174664790093844	18700	212,63100093705543	18700	-1304,033434593568	18700	211,99416997969519	18700	-0,0663386830915975	18700	-1276
18710	-0,14248695023292218	18710	200,1497841942618	18710	-1219,0411027473942	18710	199,6075033130285	18710	-0,0663386830915975	18710	-1199,9999999999998
18720	-0,59751368660733073	18720	188,47820322919893	18720	-1140,4672336992967	18720	188,02083664636189	18720	-0,0663386830915975	18720	-1116
18730	-0,45367446135205647	18730	177,707216696459	18730	-1046,3150824558422	18730	177,31416997969521	18730	-0,0663386830915975	18730	-1024
18740	-0,52137375818360243	18740	167,91122689789066	18740	-948,45191758642443	18740	167,56750331302854	18740	-0,0663386830915975	18740	-924
18750	-0,23622577923631646	18750	159,15820298893706	18750	-844,87788039261329	18750	158,86083664636186	18750	-0,0663386830915975	18750	-815,99999999999989
18760	-0,33234545117711445	18760	151,48337151560986	18760	-730,245381577651	18760	151,25733453341738	18760	-0,0663386830915975	18760	-705,88745030457164
18770	-0,41603111378939173	18770	144,92220393370596	18770	-623,36970016241344	18770	144,71649754693678	18770	-0,0663386830915975	18770	-603,61328032487631
18780	-0,26519079234135184	18780	139,33675985519727	18780	-530,81935770441987	18780	139,15840226025318	18780	-0,0663386830915975	18780	-509,33911034518161
18790	-0,11190454741972114	18790	134,68286484287879	18790	-437,42419608930737	18790	134,50304867336652	18790	-0,0663386830915975	18790	-423,06494036548628
18800	-0,027226072653221665	18800	130,87069417512072	18800	-356,93880235923865	18800	130,67043678627681	18800	-0,0663386830915975	18800	-344,790770385791
18810	0,061280588572688519	18810	127,8109102612509	18810	-283,86552642343827	18810	127,58056659898402	18810	-0,0663386830915975	18810	-274,51660040609579
18820	0,14833041888754134	18820	125,40330420172326	18820	-221,3466077130515	18820	125,15343811148821	18820	-0,0663386830915975	18820	-212,24243042640057
18830	0,23671937554170891	18830	123,56754963998139	18830	-167,13449956083113	18830	123,30905132378933	18830	-0,0663386830915975	18830	-157,968260446705
18840	0,28085873372612319	18840	122,21398101896111	18840	-121,31050147571654	18840	121,96740623588742	18840	-0,0663386830915975	18840	-111,69409046700983
18850	0,29674024736233751	18850	121,26941756482115	18850	-83,481400307399369	18850	121,04850284778247	18850	-0,0663386830915975	18850	-73,419920487314656
18860	0,29005497013084447	18860	120,66096724573329	18860	-52,178846115748783	18860	120,47234115947447	18860	-0,0663386830915975	18860	-43,1457505076195
18870	0,27775422387886517	18870	120,31237782581275	18870	-26,749240825047121	18870	120,15892117096341	18870	-0,0663386830915975	18870	-20,871580527924372
18880	0,25830764395083078	18880	120,15273760963468	18880	-11,943919324493621	18880	120,02824288224932	18880	-0,0663386830915975	18880	-6,5974105482293677
18890	0,24952107318330444	18890	120,10546885183526	18890	-2,5233193719101195	18890	120,00030629333216	18890	-0,0663386830915975	18890	-0,32324056853417465
18900	0,25483145600876128	18900	120,09388166311683	18900	-0,893512917403583	18900	120	18900	-0,0663386830915975	18900	0
18910	0,23725378372761397	18910	120,08923458651788	18910	-0,53572222907757139	18910	120	18910	-0,0663386830915975	18910	0
18920	0,2348615850311587	18920	120,07902512980381	18920	-1,4778947381094332	18920	120	18920	-0,0663386830915975	18920	0
18930	0,19504158109662859	18930	120,06219267832995	18930	-1,3190499299090166	18930	120	18930	-0,0663386830915975	18930	0
18940	0,15447588813911456	18940	120,03989369849361	18940	-1,5675768569435498	18940	120	18940	-0,0663386830915975	18940	0
18950	0,10115330684117833	18950	120,0188759843152	18950	-1,0361780062046848	18950	120	18950	-0,0663386830915975	18950	0
18960	0,07051660083986673	18960	120,00499564061774	18960	-0,18343935894184971	18960	120	18960	-0,0663386830915975	18960	0
18970	0,016578517001888966	18970	119,98653154105466	18970	-0,082396261250736791	18970	120	18970	-0,0663386830915975	18970	0
18980	-0,0197214209927871	18980	119,97940326805299	18980	0,46797556749996277	18980	120	18980	-0,0663386830915975	18980	0
18990	-0,04490640345174117	18990	119,97540220790441	18990	-0,22516264048139156	18990	120	18990	-0,0663386830915975	18990	0
19000	-0,045938923316303823	19000	119,97921406194875	19000	0,66035046251663887	19000	120	19000	-0,0663386830915975	19000	0
19010	-0,040446068121939606	19010	119,98644776111712	19010	0,54472727037061053	19010	120	19010	-0,0663386830915975	19010	0
19020	-0,053116110048092122	19020	119,99397545658191	19020	0,2210527614849247	19020	120	19020	-0,0663386830915975	19020	0
19030	-0,032740255656807979	19030	120,00328213011736	19030	0,53361962604780511	19030	120	19030	-0,0663386830915975	19030	0
19040	-0,053949059482482284	19040	120,00509682901918	19040	0,22842656773809908	19040	120	19040	-0,0663386830915975	19040	0
19050	-0,046997825991225949	19050	120,00526040635006	19050	-0,49022121738487323	19050	120	19050	-0,0663386830915975	19050	0
19060	-0,047158526821630978	19060	120,00771763221832	19060	0,23624958147178843	19060	120	19060	-0,0663386830915975	19060	0
19070	-0,042809430076398217	19070	120,008308270955	19070	0,060226118133144255	19070	120	19070	-0,0663386830915975	19070	0
19080	-0,064711827796071819	19080	120,00163489050051	19080	-1,2800830526132956	19080	120	19080	-0,0663386830915975	19080	0
19090	-0,051568316104280996	19090	120,00201743499611	19090	0,14088803554532725	19090	120	19090	-0,0663386830915975	19090	0
19100	-0,0667731443164805	19100	119,99560881070265	19100	-0,88567171401570155	19100	120	19100	-0,0663386830915975	19100	0
19110	-0,054416238780917427	19110	120,00052848926782	19110	0,20162697268873903	19110	120	19110	-0,0663386830915975	19110	0
19120	-0,0755236135568276	19120	119,99590431296258	19120	-0,202430771424911	19120	120	19120	-0,0663386830915975	19120	0
19130	-0,072897747459016074	19130	119,995197499964	19130	-1,1739947921937795	19130	120	19130	-0,0663386830915975	19130	0
19140	-0,059442331004771094	19140	119,99830953043154	19140	-0,68086214312981386	19140	120	19140	-0,0663386830915975	19140	0
19150	-0,055974948755476921	19150	120,00100475817844	19150	0,43686507181979534	19150	120	19150	-0,0663386830915975	19150	0
19160	-0,056950417621989345	19160	120,00074813506276	19160	0,19167554078924148	19160	120	19160	-0,0663386830915975	19160	0
19170	-0,054245310774165924	19170	120,00146463107481	19170	0,43359130591127382	19170	120	19170	-0,0663386830915975	19170	0
19180	-0,064202538387367877	19180	119,99974211843677	19180	-0,35773369265253119	19180	120	19180	-0,0663386830915975	19180	0
19190	-0,065508028203255311	19190	119,99972688430773	19190	-0,14259260699340748	19190	120	19190	-0,0663386830915975	19190	0
19200	-0,0638683611576201	19200	120,00052507941737	19200	0,42055824296460792	19200	120	19200	-0,0663386830915975	19200	0
19210	-0,059992082007145453	19210	119,99923860607581	19210	-0,55751360260628768	19210	120	19210	-0,0663386830915975	19210	0
19220	-0,059700367303104677	19220	120,00165054103317	19220	0,58177372809043271	19220	120	19220	-0,0663386830915975	19220	0
19230	-0,054295937747957088	19230	120,00068575489021	19230	0,41572660573683634	19230	120	19230	-0,0663386830915975	19230	0
19240	-0,068071979962022813	19240	119,99778156256754	19240	0,098170096109119087	19240	120	19240	-0,0663386830915975	19240	0
19250	-0,068199200395866549	19250	120,00058832082299	19250	0,18527634431873852	19250	120	19250	-0,0663386830915975	19250	0
19260	-0,064829952987994363	19260	120,00134058096488	19260	-0,50402499210957019	19260	120	19260	-0,0663386830915975	19260	0
19270	-0,071829046373969141	19270	119,99857429379829	19270	-0,11483032706709556	19270	120	19270	-0,0663386830915975	19270	0
19280	-0,064751276224587345	19280	119,99908093587497	19280	-0,53213303236651288	19280	120	19280	-0,0663386830915975	19280	0
19290	-0,062210267646436092	19290	120,00223435443412	19290	0,78884434943907822	19290	120	19290	-0,0663386830915975	19290	0
19300	-0,064358605399704658	19300	120,0012705460434	19300	-0,12098177750330991	19300	120	19300	-0,0663386830915975	19300	0
19310	-0,066043148968615156	19310	120,00008868152037	19310	0,19555294921423119	19310	120	19310	-0,0663386830915975	19310	0
19320	-0,074824104660753857	19320	119,99854225345978	19320	-0,098977873972079133	19320	120	19320	-0,0663386830915975	19320	0
19330	-0,074304607760412811	19330	119,99703139410779	19330	-0,5548718933941249	19330	120	19330	-0,0663386830915975	19330	0
19340	-0,075892426466070237	19340	120,0000914588509	19340	-0,2658004880002634	19340	120	19340	-0,0663386830915975	19340	0
19350	-0,074588772519496638	19350	119,99511829451545	19350	-0,9080747864830927	19350	120	19350	-0,0663386830915975	19350	0
19360	-0,054713026896948055	19360	120,00274001369726	19360	0,22523516119001374	19360	120	19360	-0,0663386830915975	19360	0
19370	-0,059638014810440183	19370	120,00066478372668	19370	0,24940683601738811	19370	120	19370	-0,0663386830915975	19370	0
19380	-0,066638738836800937	19380	120,00171700518253	19380	-0,44963627320436939	19380	120	19380	-0,0663386830915975	19380	0
19390	-0,059250302981532575	19390	120,00215400694677	19390	0,60627745311819414	19390	120	19390	-0,0663386830915975	19390	0
19400	-0,054527070920098668	19400	120,00141240609932	19400	0,8094240084885278	19400	120	19400	-0,0663386830915975	19400	0
19410	-0,07289276244516775	19410	119,99854499031378	19410	-0,94559880577816591	19410	120	19410	-0,0663386830915975	19410	0
19420	-0,077359639520971371	19420	119,99745724843938	19420	0,020432688844040384	19420	120	19420	-0,0663386830915975	19420	0
19430	-0,067565322819996984	19430	119,9975513539158	19430	-0,849758202159673	19430	120	19430	-0,0663386830915975	19430	0
19440	-0,060408122130564755	19440	120,00202819783091	19440	0,11709791777325873	19440	120	19440	-0,0663386830915975	19440	0
19450	-0,062764067752500527	19450	119,9977926533779	19450	-0,45045876261585166	19450	120	19450	-0,0663386830915975	19450	0
19460	-0,0717389728928532	19460	120,00035957728004	19460	0,29074598625676562	19460	120	19460	-0,0663386830915975	19460	0
19470	-0,072496552332754774	19470	119,99945887304713	19470	0,13607459749553508	19470	120	19470	-0,0663386830915975	19470	0
19480	-0,06623906624468566	19480	120,00187384388104	19480	0,23110826118003452	19480	120	19480	-0,0663386830915975	19480	0
19490	-0,055315768839277489	19490	120,00289444118882	19490	0,085261909680140024	19490	120	19490	-0,0663386830915975	19490	0
19500	-0,06671985081451294	19500	120,00121412825136	19500	-0,50071722421472131	19500	120	19500	-0,0663386830915975	19500	0
19510	-0,061479637357627993	19510	119,99950847512838	19510	-0,54691483723023415	19510	120	19510	-0,0663386830915975	19510	0
19520	-0,059054949839145617	19520	120,00207105267624	19520	0,47728322624589314	19520	120	19520	-0,0663386830915975	19520	0
19530	-0,067761953084407647	19530	119,99872162602905	19530	0,661451335503097	19530	120	19530	-0,0663386830915975	19530	0
19540	-0,068728560838071176	19540	119,99938654830346	19540	0,22927985803550682	19540	120	19540	-0,0663386830915975	19540	0
19550	-0,063169684488795411	19550	119,99895450396949	19550	-0,013477897712894191	19550	120	19550	-0,0663386830915975	19550	0
19560	-0,070964551659405128	19560	119,99806426489721	19560	-1,2569324198532679	19560	120	19560	-0,0663386830915975	19560	0
19570	-0,0762435438728682	19570	120,00011869988148	19570	0,64279723418328383	19570	120	19570	-0,0663386830915975	19570	0
19580	-0,06160473954410943	19580	119,99963750613014	19580	0,26120336672734124	19580	120	19580	-0,0663386830915975	19580	0
19590	-0,070321584943953908	19590	120,0016043685699	19590	1,4282324588228024	19590	120	19590	-0,0663386830915975	19590	0
19600	-0,054008138620357631	19600	120,00195776439821	19600	0,6059936925393048	19600	120	19600	-0,0663386830915975	19600	0
19610	-0,064221398504712077	19610	120,00231107488662	19610	-0,0092005964830930709	19610	120	19610	-0,0663386830915975	19610	0
19620	-0,069711007100340186	19620	120,00066062776506	19620	0,83091554016321467	19620	120	19620	-0,0663386830915975	19620	0
19630	-0,068201400693929312	19630	119,99930557609645	19630	-0,11270427873719095	19630	120	19630	-0,0663386830915975	19630	0
19640	-0,060739954146803839	19640	120,00012436390648	19640	0,83796199458137333	19640	120	19640	-0,0663386830915975	19640	0
19650	-0,060123957644928887	19650	119,998263645785	19650	0,13192508118334678	19650	120	19650	-0,0663386830915975	19650	0
19660	-0,07114443085374586	19660	119,99932431010862	19660	0,016233306663910152	19660	120	19660	-0,0663386830915975	19660	0
19670	-0,05667983687180049	19670	120,00147630599706	19670	1,2698012407375796	19670	120	19670	-0,0663386830915975	19670	0
19680	-0,063542698722836119	19680	119,99947834642279	19680	-0,74745359005749368	19680	120	19680	-0,0663386830915975	19680	0
19690	-0,066560174629933369	19690	120,00064812637019	19690	-0,52573472466996074	19690	120	19690	-0,0663386830915975	19690	0
19700	-0,074048481800241844	19700	119,99780004335237	19700	0,439193196192978	19700	120	19700	-0,0663386830915975	19700	0
19710	-0,07040239227798506	19710	120,00001820789171	19710	-0,27359320850846108	19710	120	19710	-0,0663386830915975	19710	0
19720	-0,062725146243291369	19720	120,00133073142078	19720	-0,12479485916773878	19720	120	19720	-0,0663386830915975	19720	0
19730	-0,067761973054669924	19730	119,99867309457497	19730	0,47638093711100987	19730	120	19730	-0,0663386830915975	19730	0
19740	-0,05545826726576393	19740	120,00258001391144	19740	1,1638659529013227	19740	120	19740	-0,0663386830915975	19740	0
19750	-0,068209930051040382	19750	119,99897888601571	19750	-0,73054308049768746	19750	120	19750	-0,0663386830915975	19750	0
19760	-0,061092649117899731	19760	120,00165895843833	19760	-0,030642311217666363	19760	120	19760	-0,0663386830915975	19760	0
19770	-0,073852820100500455	19770	120,0004036592325	19770	0,7583818231948648	19770	120	19770	-0,0663386830915975	19770	0
19780	-0,06292621713750976	19780	119,99828650793785	19780	-0,67503426824585955	19780	120	19780	-0,0663386830915975	19780	0
19790	-0,062487612253844291	19790	120,00136485941393	19790	1,0568064414009188	19790	120	19790	-0,0663386830915975	19790	0
19800	-0,0655007398303339	19800	119,99964409069037	19800	0,75550942079353545	19800	120	19800	-0,0663386830915975	19800	0
19810	-0,070709147878498316	19810	119,99944726334792	19810	-0,43940772603019984	19810	120	19810	-0,0663386830915975	19810	0
19820	-0,06700992165942446	19820	119,99810141726273	19820	-1,2819333449840553	19820	120	19820	-0,0663386830915975	19820	0
19830	-0,081586112623274268	19830	119,99811119577977	19830	-0,76368935403969851	19830	120	19830	-0,0663386830915975	19830	0
19840	-0,050120416785715376	19840	120,0030584359553	19840	0,093899445340194759	19840	120	19840	-0,0663386830915975	19840	0
19850	-0,061237813826037074	19850	120,00062737093566	19850	0,66722130936183133	19850	120	19850	-0,0663386830915975	19850	0
19860	-0,057893146048939852	19860	120,00301387856258	19860	0,04369567862289149	19860	120	19860	-0,0663386830915975	19860	0
19870	-0,074610053686992361	19870	119,99604056537142	19870	-0,44032403552229554	19870	120	19870	-0,0663386830915975	19870	0
19880	-0,076062461408576434	19880	119,9977266271611	19880	-0,53542602071103007	19880	120	19880	-0,0663386830915975	19880	0
19890	-0,059148924335999477	19890	120,00258709998137	19890	0,81203677976597144	19890	120	19890	-0,0663386830915975	19890	0
19900	-0,076383814347097748	19900	119,99600709877075	19900	-1,061005456422796	19900	120	19900	-0,0663386830915975	19900	0
19910	-0,078473354921243688	19910	119,99947952488861	19910	-0,041499016306359604	19910	120	19910	-0,0663386830915975	19910	0
19920	-0,054389131368089733	19920	120,00283844392743	19920	1,7523259747832789	19920	120	19920	-0,0663386830915975	19920	0
19930	-0,044123646331674947	19930	120,0082426289006	19930	1,5351198238870205	19930	120	19930	-0,0663386830915975	19930	0
19940	-0,070094401942118426	19940	119,99916663394583	19940	0,86380657035008435	19940	120	19940	-0,0663386830915975	19940	0
19950	-0,0541343758899459	19950	120,0021093912209	19950	0,78279826036657385	19950	120	19950	-0,0663386830915975	19950	0
19960	-0,0759216105565319	19960	119,99888768114084	19960	0,011349158520808145	19960	120	19960	-0,0663386830915975	19960	0
19970	-0,066112866130807676	19970	120,0009249769715	19970	-0,00094157786483312078	19970	120	19970	-0,0663386830915975	19970	0
19980	-0,065295813063134589	19980	119,99803916420778	19980	-0,51329634857026174	19980	120	19980	-0,0663386830915975	19980	0
19990	-0,074529512835993017	19990	119,9986297804237	19990	-0,60999508158798776	19990	120	19990	-0,0663386830915975	19990	0
20000	-0,067777989231871	20000	119,99827637598504	20000	0,11459662174302454	20000	120	20000	-0,0663386830915975	20000	0
20010	-0,050384177096230741	20010	120,0038644328139	20010	1,3737156740384569	20010	120	20010	-0,0663386830915975	20010	0
20020	-0,082266851049876757	20020	119,99832104922169	20020	-0,63923889021846048	20020	120	20020	-0,0663386830915975	20020	0
20030	-0,064130583147061493	20030	120,00051918858317	20030	0,16003381309669207	20030	120	20030	-0,0663386830915975	20030	0
20040	-0,0783553463449662	20040	120,00020358375086	20040	-0,66697272847111444	20040	120	20040	-0,0663386830915975	20040	0
20050	-0,06816148051554298	20050	119,99958798334136	20050	-0,62462588095896532	20050	120	20050	-0,0663386830915975	20050	0
20060	-0,072727754623053	20060	120,00014599798814	20060	-0,3022668575084258	20060	120	20060	-0,0663386830915975	20060	0
20070	-0,048669018538473559	20070	120,00478001711349	20070	-0,084957569250804832	20070	120	20070	-0,0663386830915975	20070	0
20080	-0,077258294570867664	20080	119,99583409934512	20080	-0,16295027672988505	20080	120	20080	-0,0663386830915975	20080	0
20090	-0,062560673138735257	20090	120,00051307352968	20090	0,37172766809401403	20090	120	20090	-0,0663386830915975	20090	0
20100	-0,067706619809189281	20100	119,99946384233856	20100	0,683009514893218	20100	120	20100	-0,0663386830915975	20100	0
20110	-0,060761261812520832	20110	120,00196206879987	20110	-0,19867342913003572	20110	120	20110	-0,0663386830915975	20110	0
20120	-0,065837571020178079	20120	120,00187572789297	20120	0,70296877574921068	20120	120	20120	-0,0663386830915975	20120	0
20130	-0,066227995498151962	20130	119,99862073994056	20130	-0,55340675302989051	20130	120	20130	-0,0663386830915975	20130	0
20140	-0,069310707413481	20140	119,99846486836451	20140	-0,11731418274460118	20140	120	20140	-0,0663386830915975	20140	0
20150	-0,065465209816614717	20150	120,0015557472757	20150	0,81204825766050237	20150	120	20150	-0,0663386830915975	20150	0
20160	-0,066963571754087348	20160	119,99983704553368	20160	-0,46389844577385048	20160	120	20160	-0,0663386830915975	20160	0
20170	-0,06159459298844816	20170	120,00184794738232	20170	0,63044791080404239	20170	120	20170	-0,0663386830915975	20170	0
20180	-0,064254739555282436	20180	120,00100318857153	20180	-0,535818462649412	20180	120	20180	-0,0663386830915975	20180	0
20190	-0,059537322002277113	20190	120,00186311249533	20190	0,98615146106697649	20190	120	20190	-0,0663386830915975	20190	0
20200	-0,057044310882201937	20200	120,00175191231168	20200	1,3194141674832602	20200	120	20200	-0,0663386830915975	20200	0
20210	-0,062057750346155321	20210	120,00004660525485	20210	-0,047557919187941083	20210	120	20210	-0,0663386830915975	20210	0
20220	-0,070813263682226638	20220	120,00063863828366	20220	0,88295862170281	20220	120	20220	-0,0663386830915975	20220	0
20230	-0,063759234587051572	20230	120,00010587885257	20230	0,37873567912529393	20230	120	20230	-0,0663386830915975	20230	0
20240	-0,062258496853551275	20240	120,00089474654325	20240	0,10942731027799729	20240	120	20240	-0,0663386830915975	20240	0
20250	-0,057862988767316118	20250	120,00099571336165	20250	0,52143706239720089	20250	120	20250	-0,0663386830915975	20250	0
20260	-0,0689564685469843	20260	119,99965022705946	20260	-0,4746831432951405	20260	120	20260	-0,0663386830915975	20260	0
20270	-0,070987274202116923	20270	119,99984503482911	20270	1,0222988924683378	20270	120	20270	-0,0663386830915975	20270	0
20280	-0,057556320510692781	20280	120,00051564013008	20280	0,31078490796593072	20280	120	20280	-0,0663386830915975	20280	0
20290	-0,058946622210304972	20290	120,00172426306247	20290	0,055030791025539053	20290	120	20290	-0,0663386830915975	20290	0
20300	-0,070210504947686728	20300	119,99982623974069	20300	0,0382742762435333	20300	120	20300	-0,0663386830915975	20300	0
20310	-0,0615485404672834	20310	120,00171470688957	20310	0,05709678046946795	20310	120	20310	-0,0663386830915975	20310	0
20320	-0,076615490215631132	20320	119,99722048768703	20320	-0,76173539450751271	20320	120	20320	-0,0663386830915975	20320	0
20330	-0,0628136534898328	20330	120,00077446811265	20330	0,66715348742850222	20330	120	20330	-0,0663386830915975	20330	0
20340	-0,073730363127226958	20340	119,99764629495775	20340	-0,48526707697925031	20340	120	20340	-0,0663386830915975	20340	0
20350	-0,058655314669408869	20350	120,00145407031558	20350	1,4459757370323865	20350	120	20350	-0,0663386830915975	20350	0
20360	-0,061535373628761783	20360	120,0013027681985	20360	0,71297954397894481	20360	120	20360	-0,0663386830915975	20360	0
20370	-0,0629116814385004	20370	120,00172841060825	20370	0,6338218348304594	20370	120	20370	-0,0663386830915975	20370	0
20380	-0,066301299905712346	20380	120,00071537628769	20380	0,67334760413424777	20380	120	20380	-0,0663386830915975	20380	0
20390	-0,058567289946793472	20390	120,00389435424341	20390	1,1981291326883043	20390	120	20390	-0,0663386830915975	20390	0
20400	-0,054629034318977553	20400	120,00287415231173	20400	1,142041742280947	20400	120	20400	-0,0663386830915975	20400	0
20410	-0,07007023027838355	20410	119,99748683825304	20410	-0,83862024083284648	20410	120	20410	-0,0663386830915975	20410	0
